gene_id	consensus_classification	label	source_count	sources	label_source	teacher_meta_probability	experimental_has_conflict	split	training_component	species
AT1G71050	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1919627555880056	no	train	strict2601_common6751_matched_additions	arabidopsis
AT1G71880	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0973777770718644	no	train	strict2601_common6751_matched_additions	arabidopsis
AT1G71960	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1225862916143666	no	train	strict2601_common6751_matched_additions	arabidopsis
AT1G72010	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1622585216803187	no	train	strict2601_common6751_matched_additions	arabidopsis
AT1G72330	nonessential	0	1	TAIR_Locus_Germplasm_Phenotype_20130122	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1914815716621773	no	train	strict2601_common6751_matched_additions	arabidopsis
AT1G72520	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0549353865438867	no	train	strict2601_common6751_matched_additions	arabidopsis
AT1G72770	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.258834646719836	no	train	strict2601_common6751_matched_additions	arabidopsis
AT1G74040	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2435378262349804	no	train	strict2601_common6751_matched_additions	arabidopsis
AT1G74130	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.3394534478578063	no	train	strict2601_common6751_matched_additions	arabidopsis
AT1G74140	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2940510654474106	no	train	strict2601_common6751_matched_additions	arabidopsis
AT1G74490	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2971587532100786	no	train	strict2601_common6751_matched_additions	arabidopsis
AT1G74920	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.3304315560563534	no	train	strict2601_common6751_matched_additions	arabidopsis
AT1G75030	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0495976295439525	no	train	strict2601_common6751_matched_additions	arabidopsis
AT1G75100	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.267175848366176	no	train	strict2601_common6751_matched_additions	arabidopsis
AT1G75380	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0884605282294106	no	train	strict2601_common6751_matched_additions	arabidopsis
AT1G75500	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0789182505965471	no	train	strict2601_common6751_matched_additions	arabidopsis
AT1G75540	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2400858968650384	no	train	strict2601_common6751_matched_additions	arabidopsis
AT1G76260	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2559022975988286	no	train	strict2601_common6751_matched_additions	arabidopsis
AT1G76500	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.054293183979136	no	train	strict2601_common6751_matched_additions	arabidopsis
AT1G77060	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.328572738991137	no	train	strict2601_common6751_matched_additions	arabidopsis
AT1G77080	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.3419577344819998	no	train	strict2601_common6751_matched_additions	arabidopsis
AT1G77490	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1296020912549773	no	train	strict2601_common6751_matched_additions	arabidopsis
AT1G77860	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2205546109692173	no	train	strict2601_common6751_matched_additions	arabidopsis
AT1G78000	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1451777199257006	no	train	strict2601_common6751_matched_additions	arabidopsis
AT1G78150	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.3989001059715898	no	train	strict2601_common6751_matched_additions	arabidopsis
AT1G78380	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1863748067631105	no	train	strict2601_common6751_matched_additions	arabidopsis
AT1G79450	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1983215349815855	no	train	strict2601_common6751_matched_additions	arabidopsis
AT1G79530	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2349636443761396	no	train	strict2601_common6751_matched_additions	arabidopsis
AT1G79700	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0575461770745529	no	train	strict2601_common6751_matched_additions	arabidopsis
AT1G80300	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1564508342138681	no	train	strict2601_common6751_matched_additions	arabidopsis
AT1G80680	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.3198579115437743	no	train	strict2601_common6751_matched_additions	arabidopsis
AT1G80830	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.3797775013873535	no	train	strict2601_common6751_matched_additions	arabidopsis
AT1G80900	nonessential	0	1	TAIR_Locus_Germplasm_Phenotype_20130122	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2380664939293524	no	train	strict2601_common6751_matched_additions	arabidopsis
AT2G01170	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.3968144766736644	no	train	strict2601_common6751_matched_additions	arabidopsis
AT2G01800	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.3353453791781923	no	train	strict2601_common6751_matched_additions	arabidopsis
AT2G01980	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.3309291144574188	no	train	strict2601_common6751_matched_additions	arabidopsis
AT2G02000	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1442098736738928	no	train	strict2601_common6751_matched_additions	arabidopsis
AT2G02300	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2074660112942434	no	train	strict2601_common6751_matched_additions	arabidopsis
AT2G02820	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0625718590701337	no	train	strict2601_common6751_matched_additions	arabidopsis
AT2G03280	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.3688079464189921	no	train	strict2601_common6751_matched_additions	arabidopsis
AT2G03480	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1841333818432315	no	train	strict2601_common6751_matched_additions	arabidopsis
AT2G03500	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0377955071781398	no	train	strict2601_common6751_matched_additions	arabidopsis
AT2G03760	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2304561298906302	no	train	strict2601_common6751_matched_additions	arabidopsis
AT2G05070	nonessential	0	1	TAIR_Locus_Germplasm_Phenotype_20130122	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0865845260501748	no	train	strict2601_common6751_matched_additions	arabidopsis
AT2G06050	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0862799601715677	no	train	strict2601_common6751_matched_additions	arabidopsis
AT2G14890	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2530081353197737	no	train	strict2601_common6751_matched_additions	arabidopsis
AT2G15740	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1829712906808253	no	train	strict2601_common6751_matched_additions	arabidopsis
AT2G16500	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1339222665002747	no	train	strict2601_common6751_matched_additions	arabidopsis
AT2G16640	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.3246399521484535	no	train	strict2601_common6751_matched_additions	arabidopsis
AT2G16910	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2913321975976539	no	train	strict2601_common6751_matched_additions	arabidopsis
AT2G17040	nonessential	0	1	TAIR_Locus_Germplasm_Phenotype_20130122	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2413944262008083	no	train	strict2601_common6751_matched_additions	arabidopsis
AT2G17220	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1359778978673224	no	train	strict2601_common6751_matched_additions	arabidopsis
AT2G17780	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1149878989027959	no	train	strict2601_common6751_matched_additions	arabidopsis
AT2G17870	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1870010644013251	no	train	strict2601_common6751_matched_additions	arabidopsis
AT2G18915	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1329054158204325	no	train	strict2601_common6751_matched_additions	arabidopsis
AT2G19570	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.343858258124274	no	train	strict2601_common6751_matched_additions	arabidopsis
AT2G19760	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1912653757173652	no	train	strict2601_common6751_matched_additions	arabidopsis
AT2G20370	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2787758237126302	no	train	strict2601_common6751_matched_additions	arabidopsis
AT2G20630	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.3468199080884777	no	train	strict2601_common6751_matched_additions	arabidopsis
AT2G22090	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.3482897033816456	no	train	strict2601_common6751_matched_additions	arabidopsis
AT2G22310	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.321867767289424	no	train	strict2601_common6751_matched_additions	arabidopsis
AT2G22770	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.253136422525034	no	train	strict2601_common6751_matched_additions	arabidopsis
AT2G22810	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0246148794154037	no	train	strict2601_common6751_matched_additions	arabidopsis
AT2G22990	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1920764123367288	no	train	strict2601_common6751_matched_additions	arabidopsis
AT2G23760	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.092938410094656	no	train	strict2601_common6751_matched_additions	arabidopsis
AT2G24210	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0636193815103631	no	train	strict2601_common6751_matched_additions	arabidopsis
AT2G24300	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2206201412425341	no	train	strict2601_common6751_matched_additions	arabidopsis
AT2G25170	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.3883888580500794	no	train	strict2601_common6751_matched_additions	arabidopsis
AT2G25600	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2515744668691647	no	train	strict2601_common6751_matched_additions	arabidopsis
AT2G26040	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2397523579010001	no	train	strict2601_common6751_matched_additions	arabidopsis
AT2G26150	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0406097665967116	no	train	strict2601_common6751_matched_additions	arabidopsis
AT2G26250	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2297813189973651	no	train	strict2601_common6751_matched_additions	arabidopsis
AT2G26360	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.103209787890611	no	train	strict2601_common6751_matched_additions	arabidopsis
